1982,9,24,-999,-999
1982,9,25,-999,-999
1982,9,26,-999,-999
1982,9,27,-999,-999
1982,9,28,-999,-999
1982,9,29,-999,-999
1982,9,30,-999,-999
1982,10,1,-999,-999
1982,10,2,-999,-999
1982,10,3,-999,-999
1982,10,4,-999,-999
1982,10,5,-999,-999
1982,10,6,-999,-999
1982,10,7,-999,-999
1982,10,8,-999,-999
1982,10,9,-999,-999
1982,10,10,-999,-999
1982,10,11,-999,-999
1982,10,12,-999,-999
1982,10,13,-999,-999
1982,10,14,-999,-999
1982,10,15,-999,-999
1982,10,16,-999,-999
1982,10,17,-999,-999
1982,10,18,-999,-999
1982,10,19,-999,-999
1982,10,20,-999,-999
1982,10,21,-999,-999
1982,10,22,-999,-999
1982,10,23,-999,-999
1982,10,24,-999,-999
1982,10,25,-999,-999
1982,10,26,-999,-999
1982,10,27,-999,-999
1982,10,28,-999,-999
1982,10,29,-999,-999
1982,10,30,-999,-999
1982,10,31,-999,-999
1982,11,1,-999,-999
1982,11,2,-999,-999
1982,11,3,-999,-999
1982,11,4,-999,-999
1982,11,5,-999,-999
1982,11,6,-999,-999
1982,11,7,-999,-999
1982,11,8,-999,-999
1982,11,9,-999,-999
1982,11,10,-999,-999
1982,11,11,-999,-999
1982,11,12,-999,-999
1982,11,13,-999,-999
1982,11,14,-999,-999
1982,11,15,-999,-999
1982,11,16,-999,-999
1982,11,17,-999,-999
1982,11,18,-999,-999
1982,11,19,-999,-999
1982,11,20,-999,-999
1982,11,21,-999,-999
1982,11,22,-999,-999
1982,11,23,-999,-999
1982,11,24,-999,-999
1982,11,25,-999,-999
1982,11,26,-999,-999
1982,11,27,-999,-999
1982,11,28,-999,-999
1982,11,29,-999,-999
1982,11,30,-999,-999
1982,12,1,-999,-999
1982,12,2,-999,-999
1982,12,3,-999,-999
1982,12,4,-999,-999
1982,12,5,-999,-999
1982,12,6,-999,-999
1982,12,7,-999,-999
1982,12,8,-999,-999
1982,12,9,-999,-999
1982,12,10,-999,-999
1982,12,11,-999,-999
1982,12,12,-999,-999
1982,12,13,-999,-999
1982,12,14,-999,-999
1982,12,15,-999,-999
1982,12,16,-999,-999
1982,12,17,-999,-999
1982,12,18,-999,-999
1982,12,19,-999,-999
1982,12,20,-999,-999
1982,12,21,-999,-999
1982,12,22,-999,-999
1982,12,23,-999,-999
1982,12,24,-999,-999
1982,12,25,-999,-999
1982,12,26,-999,-999
1982,12,27,-999,-999
1982,12,28,-999,-999
1982,12,29,-999,-999
1982,12,30,-999,-999
1982,12,31,-999,-999
1983,1,1,-999,-999
1983,1,2,-999,-999
1983,1,3,-999,-999
1983,1,4,-999,-999
1983,1,5,-999,-999
1983,1,6,-999,-999
1983,1,7,-999,-999
1983,1,8,-999,-999
1983,1,9,-999,-999
1983,1,10,-999,-999
1983,1,11,-999,-999
1983,1,12,-999,-999
1983,1,13,-999,-999
1983,1,14,-999,-999
1983,1,15,-999,-999
1983,1,16,-999,-999
1983,1,17,-999,-999
1983,1,18,-999,-999
1983,1,19,-999,-999
1983,1,20,-999,-999
1983,1,21,-999,-999
1983,1,22,-999,-999
1983,1,23,-999,-999
1983,1,24,-999,-999
1983,1,25,-999,-999
1983,1,26,-999,-999
1983,1,27,-999,-999
1983,1,28,-999,-999
1983,1,29,-999,-999
1983,1,30,-999,-999
1983,1,31,-999,-999
1983,2,1,-999,-999
1983,2,2,-999,-999
1983,2,3,-999,-999
1983,2,4,-999,-999
1983,2,5,-999,-999
1983,2,6,-999,-999
1983,2,7,-999,-999
1983,2,8,-999,-999
1983,2,9,-999,-999
1983,2,10,-999,-999
1983,2,11,-999,-999
1983,2,12,-999,-999
1983,2,13,-999,-999
1983,2,14,-999,-999
1983,2,15,-999,-999
1983,2,16,-999,-999
1983,2,17,-999,-999
1983,2,18,-999,-999
1983,2,19,-999,-999
1983,2,20,-999,-999
1983,2,21,-999,-999
1983,2,22,-999,-999
1983,2,23,-999,-999
1983,2,24,-999,-999
1983,2,25,-999,-999
1983,2,26,-999,-999
1983,2,27,-999,-999
1983,2,28,-999,-999
1983,3,1,-999,-999
1983,3,2,-999,-999
1983,3,3,-999,-999
1983,3,4,-999,-999
1983,3,5,-999,-999
1983,3,6,-999,-999
1983,3,7,-999,-999
1983,3,8,-999,-999
1983,3,9,-999,-999
1983,3,10,-999,-999
1983,3,11,-999,-999
1983,3,12,-999,-999
1983,3,13,-999,-999
1983,3,14,-999,-999
1983,3,15,-999,-999
1983,3,16,-999,-999
1983,3,17,-999,-999
1983,3,18,-999,-999
1983,3,19,-999,-999
1983,3,20,-999,-999
1983,3,21,-999,-999
1983,3,22,-999,-999
1983,3,23,-999,-999
1983,3,24,-999,-999
1983,3,25,-999,-999
1983,3,26,-999,-999
1983,3,27,-999,-999
1983,3,28,-999,-999
1983,3,29,-999,-999
1983,3,30,-999,-999
1983,3,31,-999,-999
1983,4,1,-999,-999
1983,4,2,-999,-999
1983,4,3,-999,-999
1983,4,4,-999,-999
1983,4,5,-999,-999
1983,4,6,-999,-999
1983,4,7,-999,-999
1983,4,8,-999,-999
1983,4,9,-999,-999
1983,4,10,-999,-999
1983,4,11,-999,-999
1983,4,12,-999,-999
1983,4,13,-999,-999
1983,4,14,-999,-999
1983,4,15,-999,-999
1983,4,16,-999,-999
1983,4,17,-999,-999
1983,4,18,-999,-999
1983,4,19,-999,-999
1983,4,20,-999,-999
1983,4,21,-999,-999
1983,4,22,-999,-999
1983,4,23,-999,-999
1983,4,24,-999,-999
1983,4,25,-999,-999
1983,4,26,-999,-999
1983,4,27,-999,-999
1983,4,28,-999,-999
1983,4,29,-999,-999
1983,4,30,-999,-999
1983,5,1,-999,-999
1983,5,2,-999,-999
1983,5,3,-999,-999
1983,5,4,-999,-999
1983,5,5,-999,-999
1983,5,6,-999,-999
1983,5,7,-999,-999
1983,5,8,-999,-999
1983,5,9,-999,-999
1983,5,10,-999,-999
1983,5,11,-999,-999
1983,5,12,-999,-999
1983,5,13,-999,-999
1983,5,14,-999,-999
1983,5,15,-999,-999
1983,5,16,-999,-999
1983,5,17,-999,-999
1983,5,18,-999,-999
1983,5,19,-999,-999
1983,5,20,-999,-999
1983,5,21,-999,-999
1983,5,22,-999,-999
1983,5,23,-999,-999
1983,5,24,-999,-999
1983,5,25,-999,-999
1983,5,26,-999,-999
1983,5,27,-999,-999
1983,5,28,-999,-999
1983,5,29,-999,-999
1983,5,30,-999,-999
1983,5,31,-999,-999
1983,6,1,-999,-999
1983,6,2,-999,-999
1983,6,3,-999,-999
1983,6,4,-999,-999
1983,6,5,-999,-999
1983,6,6,-999,-999
1983,6,7,-999,-999
1983,6,8,-999,-999
1983,6,9,-999,-999
1983,6,10,-999,-999
1983,6,11,-999,-999
1983,6,12,-999,-999
1983,6,13,-999,-999
1983,6,14,-999,-999
1983,6,15,-999,-999
1983,6,16,-999,-999
1983,6,17,-999,-999
1983,6,18,-999,-999
1983,6,19,-999,-999
1983,6,20,-999,-999
1983,6,21,-999,-999
1983,6,22,-999,-999
1983,6,23,-999,-999
1983,6,24,-999,-999
1983,6,25,-999,-999
1983,6,26,-999,-999
1983,6,27,-999,-999
1983,6,28,-999,-999
1983,6,29,-999,-999
1983,6,30,-999,-999
1983,7,1,859,53
1983,7,2,912,37
1983,7,3,840,51
1983,7,4,815,52
1983,7,5,828,51
1983,7,6,879,53
1983,7,7,911,54
1983,7,8,883,55
1983,7,9,795,71
1983,7,10,863,55
1983,7,11,897,38
1983,7,12,934,40
1983,7,13,910,52
1983,7,14,900,33
1983,7,15,896,42
1983,7,16,874,57
1983,7,17,880,54
1983,7,18,862,58
1983,7,19,895,56
1983,7,20,935,41
1983,7,21,857,59
1983,7,22,869,51
1983,7,23,813,56
1983,7,24,879,40
1983,7,25,852,56
1983,7,26,806,70
1983,7,27,901,57
1983,7,28,943,53
1983,7,29,932,36
1983,7,30,901,47
1983,7,31,784,69
1983,8,1,881,64
1983,8,2,960,40
1983,8,3,909,28
1983,8,4,819,24
1983,8,5,822,17
1983,8,6,853,21
1983,8,7,883,26
1983,8,8,898,42
1983,8,9,843,59
1983,8,10,828,63
1983,8,11,857,54
1983,8,12,884,52
1983,8,13,895,35
1983,8,14,846,42
1983,8,15,743,71
1983,8,16,821,66
1983,8,17,920,46
1983,8,18,927,50
1983,8,19,825,55
1983,8,20,829,57
1983,8,21,813,65
1983,8,22,857,57
1983,8,23,859,57
1983,8,24,928,52
1983,8,25,927,31
1983,8,26,835,57
1983,8,27,836,57
1983,8,28,851,54
1983,8,29,915,36
1983,8,30,841,52
1983,8,31,875,51
1983,9,1,806,67
1983,9,2,870,55
1983,9,3,918,26
1983,9,4,892,31
1983,9,5,872,46
1983,9,6,784,59
1983,9,7,811,58
1983,9,8,771,67
1983,9,9,858,43
1983,9,10,879,58
1983,9,11,904,11
1983,9,12,857,33
1983,9,13,838,52
1983,9,14,813,59
1983,9,15,822,67
1983,9,16,857,27
1983,9,17,804,27
1983,9,18,786,41
1983,9,19,730,66
1983,9,20,786,57
1983,9,21,783,59
1983,9,22,863,46
1983,9,23,740,66
1983,9,24,754,63
1983,9,25,808,45
1983,9,26,704,64
1983,9,27,693,66
1983,9,28,710,61
1983,9,29,726,61
1983,9,30,804,47
1983,10,1,755,62
1983,10,2,762,55
1983,10,3,847,30
1983,10,4,856,48
1983,10,5,763,66
1983,10,6,796,21
1983,10,7,739,56
1983,10,8,793,35
1983,10,9,800,24
1983,10,10,811,26
1983,10,11,791,14
1983,10,12,776,28
1983,10,13,702,61
1983,10,14,698,59
1983,10,15,742,48
1983,10,16,783,37
1983,10,17,788,19
1983,10,18,713,49
1983,10,19,759,30
1983,10,20,750,42
1983,10,21,709,39
1983,10,22,710,42
1983,10,23,684,55
1983,10,24,711,56
1983,10,25,730,45
1983,10,26,719,33
1983,10,27,638,60
1983,10,28,642,60
1983,10,29,767,33
1983,10,30,771,26
1983,10,31,764,40
1983,11,1,727,28
1983,11,2,668,60
1983,11,3,692,49
1983,11,4,745,29
1983,11,5,761,20
1983,11,6,716,46
1983,11,7,656,55
1983,11,8,650,60
1983,11,9,693,24
1983,11,10,710,25
1983,11,11,672,20
1983,11,12,570,57
1983,11,13,627,67
1983,11,14,636,52
1983,11,15,617,34
1983,11,16,676,27
1983,11,17,581,53
1983,11,18,527,60
1983,11,19,568,40
1983,11,20,549,36
1983,11,21,622,22
1983,11,22,549,47
1983,11,23,577,40
1983,11,24,551,54
1983,11,25,650,15
1983,11,26,688,25
1983,11,27,704,22
1983,11,28,712,38
1983,11,29,704,35
1983,11,30,655,49
1983,12,1,546,58
1983,12,2,503,65
1983,12,3,531,63
1983,12,4,521,68
1983,12,5,540,69
1983,12,6,607,46
1983,12,7,584,61
1983,12,8,581,49
1983,12,9,619,45
1983,12,10,635,26
1983,12,11,596,36
1983,12,12,533,63
1983,12,13,568,43
1983,12,14,486,63
1983,12,15,501,60
1983,12,16,685,29
1983,12,17,663,48
1983,12,18,680,39
1983,12,19,692,45
1983,12,20,703,18
1983,12,21,654,25
1983,12,22,727,24
1983,12,23,697,45
1983,12,24,711,26
1983,12,25,682,63
1983,12,26,690,44
1983,12,27,719,43
1983,12,28,684,36
1983,12,29,669,34
1983,12,30,676,34
1983,12,31,697,42
1984,1,1,644,43
1984,1,2,653,30
1984,1,3,670,59
1984,1,4,698,38
1984,1,5,671,35
1984,1,6,610,53
1984,1,7,656,38
1984,1,8,649,58
1984,1,9,659,45
1984,1,10,690,30
1984,1,11,554,58
1984,1,12,591,42
1984,1,13,640,58
1984,1,14,670,22
1984,1,15,650,62
1984,1,16,619,56
1984,1,17,664,19
1984,1,18,611,53
1984,1,19,579,58
1984,1,20,648,19
1984,1,21,561,54
1984,1,22,616,23
1984,1,23,617,30
1984,1,24,630,20
1984,1,25,674,32
1984,1,26,585,54
1984,1,27,568,56
1984,1,28,639,37
1984,1,29,621,24
1984,1,30,601,23
1984,1,31,638,17
1984,2,1,686,28
1984,2,2,698,23
1984,2,3,652,32
1984,2,4,661,38
1984,2,5,671,27
1984,2,6,642,49
1984,2,7,646,30
1984,2,8,625,38
1984,2,9,668,37
1984,2,10,659,44
1984,2,11,600,52
1984,2,12,509,73
1984,2,13,555,54
1984,2,14,611,45
1984,2,15,604,43
1984,2,16,562,53
1984,2,17,530,72
1984,2,18,534,74
1984,2,19,622,48
1984,2,20,637,34
1984,2,21,553,64
1984,2,22,610,37
1984,2,23,621,29
1984,2,24,668,33
1984,2,25,672,23
1984,2,26,667,54
1984,2,27,642,44
1984,2,28,634,35
1984,2,29,594,53
1984,3,1,572,63
1984,3,2,658,27
1984,3,3,655,35
1984,3,4,695,28
1984,3,5,689,43
1984,3,6,631,51
1984,3,7,680,24
1984,3,8,593,63
1984,3,9,564,58
1984,3,10,555,70
1984,3,11,664,43
1984,3,12,690,32
1984,3,13,701,30
1984,3,14,574,71
1984,3,15,571,71
1984,3,16,665,43
1984,3,17,704,44
1984,3,18,679,50
1984,3,19,542,71
1984,3,20,559,67
1984,3,21,519,70
1984,3,22,534,75
1984,3,23,559,66
1984,3,24,526,79
1984,3,25,650,63
1984,3,26,697,64
1984,3,27,720,43
1984,3,28,716,54
1984,3,29,717,60
1984,3,30,729,12
1984,3,31,695,48
1984,4,1,692,51
1984,4,2,727,31
1984,4,3,786,27
1984,4,4,736,26
1984,4,5,684,47
1984,4,6,731,54
1984,4,7,764,53
1984,4,8,750,49
1984,4,9,753,23
1984,4,10,766,48
1984,4,11,769,41
1984,4,12,797,29
1984,4,13,762,37
1984,4,14,633,75
1984,4,15,663,75
1984,4,16,735,66
1984,4,17,729,22
1984,4,18,674,62
1984,4,19,602,75
1984,4,20,662,76
1984,4,21,773,36
1984,4,22,750,58
1984,4,23,782,52
1984,4,24,751,38
1984,4,25,663,67
1984,4,26,701,51
1984,4,27,669,50
1984,4,28,698,38
1984,4,29,640,69
1984,4,30,738,33
1984,5,1,798,29
1984,5,2,759,62
1984,5,3,790,41
1984,5,4,821,64
1984,5,5,795,62
1984,5,6,844,50
1984,5,7,817,30
1984,5,8,786,34
1984,5,9,786,49
1984,5,10,741,28
1984,5,11,760,25
1984,5,12,788,19
1984,5,13,765,17
1984,5,14,785,34
1984,5,15,768,62
1984,5,16,813,52
1984,5,17,794,62
1984,5,18,762,73
1984,5,19,761,70
1984,5,20,780,60
1984,5,21,850,22
1984,5,22,794,53
1984,5,23,787,33
1984,5,24,824,40
1984,5,25,805,37
1984,5,26,812,45
1984,5,27,785,46
1984,5,28,837,23
1984,5,29,814,32
1984,5,30,788,41
1984,5,31,739,53
1984,6,1,820,56
1984,6,2,799,55
1984,6,3,812,53
1984,6,4,826,48
1984,6,5,876,48
1984,6,6,856,37
1984,6,7,826,36
1984,6,8,800,26
1984,6,9,828,49
1984,6,10,814,54
1984,6,11,813,39
1984,6,12,799,50
1984,6,13,806,60
1984,6,14,888,53
1984,6,15,854,45
1984,6,16,859,34
1984,6,17,869,49
1984,6,18,856,52
1984,6,19,836,60
1984,6,20,786,66
1984,6,21,881,45
1984,6,22,894,40
1984,6,23,860,35
1984,6,24,834,28
1984,6,25,811,47
1984,6,26,856,33
1984,6,27,786,56
1984,6,28,841,33
1984,6,29,874,24
1984,6,30,824,50
1984,7,1,865,62
1984,7,2,901,20
1984,7,3,863,34
1984,7,4,847,37
1984,7,5,851,27
1984,7,6,846,23
1984,7,7,876,43
1984,7,8,781,73
1984,7,9,792,69
1984,7,10,811,60
1984,7,11,842,67
1984,7,12,912,60
1984,7,13,930,51
1984,7,14,928,54
1984,7,15,901,18
1984,7,16,853,36
1984,7,17,829,31
1984,7,18,869,25
1984,7,19,880,28
1984,7,20,851,51
1984,7,21,802,53
1984,7,22,811,54
1984,7,23,848,48
1984,7,24,818,47
1984,7,25,844,49
1984,7,26,873,49
1984,7,27,876,40
1984,7,28,860,22
1984,7,29,872,20
1984,7,30,827,53
1984,7,31,838,72
1984,8,1,916,49
1984,8,2,922,36
1984,8,3,817,69
1984,8,4,818,69
1984,8,5,871,59
1984,8,6,943,32
1984,8,7,910,11
1984,8,8,898,28
1984,8,9,938,41
1984,8,10,904,37
1984,8,11,880,39
1984,8,12,894,30
1984,8,13,873,47
1984,8,14,857,52
1984,8,15,869,53
1984,8,16,859,36
1984,8,17,830,43
1984,8,18,855,48
1984,8,19,829,44
1984,8,20,725,63
1984,8,21,780,65
1984,8,22,775,58
1984,8,23,769,65
1984,8,24,821,57
1984,8,25,942,38
1984,8,26,885,30
1984,8,27,763,53
1984,8,28,708,65
1984,8,29,753,61
1984,8,30,864,53
1984,8,31,845,50
1984,9,1,851,48
1984,9,2,878,51
1984,9,3,857,68
1984,9,4,884,49
1984,9,5,913,45
1984,9,6,906,46
1984,9,7,890,35
1984,9,8,811,48
1984,9,9,831,35
1984,9,10,816,19
1984,9,11,819,33
1984,9,12,801,15
1984,9,13,800,32
1984,9,14,794,53
1984,9,15,876,31
1984,9,16,880,22
1984,9,17,859,27
1984,9,18,802,43
1984,9,19,813,42
1984,9,20,790,57
1984,9,21,833,21
1984,9,22,806,17
1984,9,23,775,50
1984,9,24,773,27
1984,9,25,750,26
1984,9,26,794,29
1984,9,27,805,23
1984,9,28,757,57
1984,9,29,795,40
1984,9,30,793,24
1984,10,1,801,31
1984,10,2,875,29
1984,10,3,754,63
1984,10,4,784,32
1984,10,5,820,28
1984,10,6,744,54
1984,10,7,785,36
1984,10,8,748,25
1984,10,9,784,28
1984,10,10,778,43
1984,10,11,771,45
1984,10,12,806,36
1984,10,13,727,45
1984,10,14,723,58
1984,10,15,787,21
1984,10,16,738,45
1984,10,17,710,60
1984,10,18,679,56
1984,10,19,678,60
1984,10,20,750,39
1984,10,21,791,40
1984,10,22,706,56
1984,10,23,807,39
1984,10,24,776,43
1984,10,25,746,36
1984,10,26,806,26
1984,10,27,795,31
1984,10,28,694,47
1984,10,29,680,52
1984,10,30,704,53
1984,10,31,677,41
1984,11,1,673,28
1984,11,2,652,36
1984,11,3,590,55
1984,11,4,612,47
1984,11,5,696,17
1984,11,6,695,28
1984,11,7,681,48
1984,11,8,714,33
1984,11,9,713,32
1984,11,10,727,23
1984,11,11,696,47
1984,11,12,667,54
1984,11,13,621,60
1984,11,14,629,46
1984,11,15,675,25
1984,11,16,694,16
1984,11,17,673,14
1984,11,18,684,20
1984,11,19,705,17
1984,11,20,673,26
1984,11,21,713,40
1984,11,22,694,49
1984,11,23,704,46
1984,11,24,742,47
1984,11,25,743,35
1984,11,26,717,26
1984,11,27,683,50
1984,11,28,644,50
1984,11,29,662,40
1984,11,30,621,35
1984,12,1,627,44
1984,12,2,672,42
1984,12,3,606,42
1984,12,4,551,58
1984,12,5,594,35
1984,12,6,602,23
1984,12,7,636,22
1984,12,8,603,24
1984,12,9,633,30
1984,12,10,652,27
1984,12,11,703,18
1984,12,12,568,65
1984,12,13,662,46
1984,12,14,680,33
1984,12,15,690,22
1984,12,16,677,14
1984,12,17,679,20
1984,12,18,685,19
1984,12,19,687,22
1984,12,20,666,44
1984,12,21,674,19
1984,12,22,606,53
1984,12,23,590,45
1984,12,24,539,61
1984,12,25,601,45
1984,12,26,634,35
1984,12,27,646,32
1984,12,28,602,48
1984,12,29,648,46
1984,12,30,624,45
1984,12,31,605,57
1985,1,1,538,47
1985,1,2,550,38
1985,1,3,552,39
1985,1,4,519,52
1985,1,5,530,51
1985,1,6,431,68
1985,1,7,475,60
1985,1,8,494,59
1985,1,9,508,50
1985,1,10,449,67
1985,1,11,449,69
1985,1,12,536,35
1985,1,13,552,44
1985,1,14,556,40
1985,1,15,568,31
1985,1,16,577,55
1985,1,17,586,45
1985,1,18,583,42
1985,1,19,620,45
1985,1,20,613,38
1985,1,21,597,59
1985,1,22,686,39
1985,1,23,702,30
1985,1,24,642,31
1985,1,25,602,34
1985,1,26,630,32
1985,1,27,666,38
1985,1,28,547,64
1985,1,29,572,65
1985,1,30,595,34
1985,1,31,626,37
1985,2,1,673,17
1985,2,2,699,26
1985,2,3,603,55
1985,2,4,538,68
1985,2,5,666,41
1985,2,6,616,48
1985,2,7,606,53
1985,2,8,579,54
1985,2,9,635,15
1985,2,10,594,40
1985,2,11,550,56
1985,2,12,563,48
1985,2,13,557,56
1985,2,14,605,31
1985,2,15,574,56
1985,2,16,524,70
1985,2,17,567,44
1985,2,18,575,51
1985,2,19,593,58
1985,2,20,545,70
1985,2,21,610,46
1985,2,22,633,26
1985,2,23,570,69
1985,2,24,638,16
1985,2,25,635,50
1985,2,26,619,33
1985,2,27,670,32
1985,2,28,654,38
1985,3,1,614,60
1985,3,2,681,30
1985,3,3,672,36
1985,3,4,641,42
1985,3,5,673,44
1985,3,6,712,40
1985,3,7,698,23
1985,3,8,698,25
1985,3,9,639,52
1985,3,10,637,53
1985,3,11,684,36
1985,3,12,647,52
1985,3,13,623,54
1985,3,14,658,24
1985,3,15,684,38
1985,3,16,605,64
1985,3,17,653,14
1985,3,18,674,21
